uni_lemma,freq
stain,1.791759469
stegosaurus,1.791759469
stephan,1.791759469
stinks,1.791759469
story's,1.791759469
stranger,1.791759469
stripped,1.791759469
struck,1.791759469
stuff's,1.791759469
stung,1.791759469
stunts,1.791759469
sucked,1.791759469
sucks,1.791759469
suffer,1.791759469
summers,1.791759469
supercalifragilisticexpialidocious,1.791759469
suppertime,1.791759469
susan's,1.791759469
sutton,1.791759469
suzy,1.791759469
sweating,1.791759469
swimmers,1.791759469
swingset,1.791759469
swordfish,1.791759469
t'we,1.791759469
talkin,1.791759469
tambourine,1.791759469
taperecorder,1.791759469
teacup,1.791759469
teevee,1.791759469
tend,1.791759469
tendency,1.791759469
terror,1.791759469
them's,1.791759469
themins,1.791759469
therapist,1.791759469
therefore,1.791759469
thermos,1.791759469
things+...,1.791759469
throwed,1.791759469
tighten,1.791759469
tis,1.791759469
toby's,1.791759469
toddler,1.791759469
tonya,1.791759469
toothie,1.791759469
toothpick,1.791759469
top's,1.791759469
touches,1.791759469
toybox,1.791759469
treated,1.791759469
trike,1.791759469
tryin,1.791759469
tu,1.791759469
tugboat,1.791759469
tulip,1.791759469
tuppy,1.791759469
uhn,1.791759469
umpah,1.791759469
unbelievable,1.791759469
understanding,1.791759469
unuh,1.791759469
unzipped,1.791759469
uu,1.791759469
uuh,1.791759469
value,1.791759469
vey,1.791759469
virgin,1.791759469
virgo,1.791759469
voila,1.791759469
wae,1.791759469
wai,1.791759469
wakened,1.791759469
walrus,1.791759469
warmed,1.791759469
was+...,1.791759469
waterford,1.791759469
waters,1.791759469
weighed,1.791759469
whatsoever,1.791759469
whine,1.791759469
whisk,1.791759469
who'll,1.791759469
whooo,1.791759469
wi,1.791759469
wierd,1.791759469
willary,1.791759469
wipes,1.791759469
wireless,1.791759469
wisdom,1.791759469
wiz,1.791759469
wombles,1.791759469
woodstock,1.791759469
wuzzy,1.791759469
yess,1.791759469
yoda,1.791759469
yolk,1.791759469
you's,1.791759469
yuppy,1.791759469
yyeah,1.791759469
zookeeper,1.791759469
zulu,1.791759469
aba,1.609437912
abby's,1.609437912
ace,1.609437912
acid,1.609437912
advance,1.609437912
aeae,1.609437912
aged,1.609437912
ahee,1.609437912
ahha,1.609437912
ahhh,1.609437912
airforce,1.609437912
aisle,1.609437912
alan's,1.609437912
album,1.609437912
alice's,1.609437912
all+...,1.609437912
aluminum,1.609437912
amber,1.609437912
anaheim,1.609437912
ancestor,1.609437912
anderson,1.609437912
angle,1.609437912
antennae,1.609437912
anthony's,1.609437912
antique,1.609437912
antlers,1.609437912
appear,1.609437912
arabesque,1.609437912
arent,1.609437912
armchair,1.609437912
ashore,1.609437912
assignment,1.609437912
atlanta,1.609437912
atmosphere,1.609437912
audience,1.609437912
aunts,1.609437912
back's,1.609437912
backing,1.609437912
baggy,1.609437912
bambi's,1.609437912
bandit,1.609437912
barked,1.609437912
barnaby,1.609437912
barrets,1.609437912
barrow,1.609437912
bathrooms,1.609437912
bathtubs,1.609437912
beagle,1.609437912
becuase,1.609437912
beeping,1.609437912
beers,1.609437912
bessy,1.609437912
betty's,1.609437912
big+bird,1.609437912
bitter,1.609437912
blackbird,1.609437912
blamed,1.609437912
blasingame,1.609437912
blending,1.609437912
bleu,1.609437912
blimp,1.609437912
blub,1.609437912
bob's,1.609437912
bobber,1.609437912
bobble,1.609437912
bogey,1.609437912
boiler,1.609437912
bon,1.609437912
booklet,1.609437912
booties,1.609437912
boppie,1.609437912
bossy,1.609437912
bough,1.609437912
bowler,1.609437912
brace,1.609437912
bridle,1.609437912
brillant,1.609437912
brillo,1.609437912
bronco,1.609437912
brown's,1.609437912
bruises,1.609437912
brum,1.609437912
bucket's,1.609437912
buds,1.609437912
bullet,1.609437912
bumblebee,1.609437912
bungalow,1.609437912
burke,1.609437912
busses,1.609437912
butter's,1.609437912
buttercup,1.609437912
buzzing,1.609437912
bzz,1.609437912
bzzz,1.609437912
camera's,1.609437912
campfire,1.609437912
candybar,1.609437912
cannon,1.609437912
cantona,1.609437912
capital,1.609437912
careless,1.609437912
carpark,1.609437912
carpets,1.609437912
carson,1.609437912
carton,1.609437912
catalogue,1.609437912
caveman,1.609437912
cd,1.609437912
cecelia,1.609437912
celebrating,1.609437912
cello,1.609437912
chalkboard,1.609437912
challenge,1.609437912
chantell,1.609437912
chap,1.609437912
characters,1.609437912
charging,1.609437912
chauffeur,1.609437912
cheated,1.609437912
cheddy,1.609437912
chelsea's,1.609437912
cheryl,1.609437912
chickie,1.609437912
chico,1.609437912
cinderella's,1.609437912
cities,1.609437912
clang,1.609437912
clapped,1.609437912
cleanest,1.609437912
clears,1.609437912
clocks,1.609437912
clogs,1.609437912
clumsy,1.609437912
coby's,1.609437912
coco,1.609437912
colder,1.609437912
cole,1.609437912
colleen,1.609437912
communication,1.609437912
como,1.609437912
competition,1.609437912
confusion,1.609437912
connecticut,1.609437912
connie,1.609437912
consideration,1.609437912
consistent,1.609437912
convince,1.609437912
cookie+monster,1.609437912
cooler,1.609437912
cop,1.609437912
copied,1.609437912
couches,1.609437912
coupons,1.609437912
crackle,1.609437912
crafty,1.609437912
cran+grape,1.609437912
crawlies,1.609437912
cream's,1.609437912
creams,1.609437912
creamy,1.609437912
criss,1.609437912
croaky,1.609437912
crocodiles,1.609437912
crosses,1.609437912
crossword,1.609437912
crumble,1.609437912
crust,1.609437912
cup's,1.609437912
cupcakes,1.609437912
curved,1.609437912
dame,1.609437912
danielle,1.609437912
daps,1.609437912
daylight,1.609437912
debby,1.609437912
delay,1.609437912
den,1.609437912
dentistry,1.609437912
deserve,1.609437912
destroyed,1.609437912
details,1.609437912
detergent,1.609437912
devils,1.609437912
dinner's,1.609437912
dipping,1.609437912
disaster,1.609437912
disc,1.609437912
discipline,1.609437912
discussing,1.609437912
display,1.609437912
distinction,1.609437912
dit,1.609437912
dj,1.609437912
doagh,1.609437912
dominoes,1.609437912
donkey's,1.609437912
donuts,1.609437912
doon,1.609437912
dope,1.609437912
dote,1.609437912
dover,1.609437912
dreamer,1.609437912
drool,1.609437912
droopy,1.609437912
drowned,1.609437912
drowsy,1.609437912
duc,1.609437912
duhm,1.609437912
dummies,1.609437912
dye,1.609437912
eagles,1.609437912
earned,1.609437912
eaters,1.609437912
edna's,1.609437912
effects,1.609437912
egg's,1.609437912
eldest,1.609437912
electrician,1.609437912
elementary,1.609437912
elses,1.609437912
emily's,1.609437912
emory,1.609437912
emptied,1.609437912
engaged,1.609437912
erli,1.609437912
evan's,1.609437912
evenings,1.609437912
event,1.609437912
excavator,1.609437912
excitement,1.609437912
expects,1.609437912
expert,1.609437912
explodes,1.609437912
exposed,1.609437912
eyelash,1.609437912
failed,1.609437912
faison,1.609437912
falled,1.609437912
FALSE,1.609437912
fanatic,1.609437912
fangor,1.609437912
fart,1.609437912
fathers,1.609437912
favourites,1.609437912
felice,1.609437912
fellows,1.609437912
fences,1.609437912
ferocious,1.609437912
fertilizer,1.609437912
festival,1.609437912
fiddlers,1.609437912
fiddly,1.609437912
filene's,1.609437912
files,1.609437912
final,1.609437912
fire's,1.609437912
flamingo,1.609437912
flaps,1.609437912
flea,1.609437912
flintstone,1.609437912
flip's,1.609437912
floated,1.609437912
floppity,1.609437912
flymo,1.609437912
fond,1.609437912
fortune,1.609437912
foster,1.609437912
frank's,1.609437912
freckles,1.609437912
fright,1.609437912
frosties,1.609437912
froze,1.609437912
fussed,1.609437912
ga,1.609437912
gadget,1.609437912
gather,1.609437912
gees,1.609437912
gem,1.609437912
georgia,1.609437912
georgie's,1.609437912
gf,1.609437912
gigi,1.609437912
girlfriends,1.609437912
glenda,1.609437912
gobot,1.609437912
good's,1.609437912
goody,1.609437912
gourds,1.609437912
grabbing,1.609437912
grandfather's,1.609437912
grandparents,1.609437912
grave,1.609437912
groups,1.609437912
grover's,1.609437912
grunt,1.609437912
guesses,1.609437912
guest,1.609437912
guide,1.609437912
gutch,1.609437912
guts,1.609437912
handing,1.609437912
hangers,1.609437912
hans,1.609437912
hap,1.609437912
hardware,1.609437912
hawkins,1.609437912
hb_lamed,1.609437912
he'is,1.609437912
he+...,1.609437912
he+man,1.609437912
hee+haw,1.609437912
here're,1.609437912
hides,1.609437912
highway,1.609437912
hilary's,1.609437912
hippos,1.609437912
hiss,1.609437912
hitch,1.609437912
hmmmm,1.609437912
hobbit,1.609437912
holy,1.609437912
holywood,1.609437912
hoom,1.609437912
hopes,1.609437912
hopper,1.609437912
horise,1.609437912
hotdog,1.609437912
house's,1.609437912
howard's,1.609437912
howe,1.609437912
hugging,1.609437912
humps,1.609437912
hundreds,1.609437912
hunh,1.609437912
hunting,1.609437912
hurrah,1.609437912
hymie,1.609437912
hyper,1.609437912
iceland,1.609437912
ina,1.609437912
indestructible,1.609437912
ing,1.609437912
injured,1.609437912
insects,1.609437912
insides,1.609437912
inspect,1.609437912
international,1.609437912
interrupt,1.609437912
invented,1.609437912
is+...,1.609437912
ish,1.609437912
ithink,1.609437912
iu,1.609437912
jam's,1.609437912
jamie,1.609437912
jaws,1.609437912
jazz,1.609437912
jenni,1.609437912
joanna,1.609437912
johnston,1.609437912
joint,1.609437912
jordon,1.609437912
jose,1.609437912
journey,1.609437912
jumbo,1.609437912
jup,1.609437912
jus,1.609437912
kaa,1.609437912
kalie's,1.609437912
kee,1.609437912
kelvin,1.609437912
keyhole,1.609437912
ki,1.609437912
kicker,1.609437912
kings,1.609437912
kirkby,1.609437912
kissy,1.609437912
knicks,1.609437912
knievel,1.609437912
ko,1.609437912
koo,1.609437912
kookoo,1.609437912
krite,1.609437912
lamps,1.609437912
lands,1.609437912
las,1.609437912
lashawn,1.609437912
lasted,1.609437912
laura's,1.609437912
laurie's,1.609437912
law's,1.609437912
leaking,1.609437912
learns,1.609437912
led,1.609437912
leftovers,1.609437912
lena's,1.609437912
leotards,1.609437912
leshawn,1.609437912
levels,1.609437912
lever,1.609437912
lexington,1.609437912
lighting,1.609437912
limits,1.609437912
liquids,1.609437912
lis,1.609437912
lizard,1.609437912
lizard's,1.609437912
lodge,1.609437912
lois'll,1.609437912
loosen,1.609437912
lot's,1.609437912
lough,1.609437912
louli,1.609437912
loveable,1.609437912
lowly,1.609437912
lt_f,1.609437912
lt_j,1.609437912
machinery,1.609437912
mah,1.609437912
maiden,1.609437912
makeup,1.609437912
makro,1.609437912
malcolm,1.609437912
mammy,1.609437912
managing,1.609437912
manchester,1.609437912
manglor,1.609437912
mango,1.609437912
mangos,1.609437912
manhole,1.609437912
manny,1.609437912
marcia,1.609437912
marian,1.609437912
martha,1.609437912
martians,1.609437912
maryse,1.609437912
mate,1.609437912
mater,1.609437912
mates,1.609437912
matters,1.609437912
mcdonald,1.609437912
mcgregor,1.609437912
meadows,1.609437912
medical,1.609437912
mental,1.609437912
mexican,1.609437912
milks,1.609437912
miner,1.609437912
minor,1.609437912
mint,1.609437912
mioki,1.609437912
mischief,1.609437912
missouri,1.609437912
mitchell,1.609437912
mixon,1.609437912
mixture,1.609437912
molasses,1.609437912
moments,1.609437912
mosquitoes,1.609437912
moth,1.609437912
motorboat,1.609437912
motors,1.609437912
mount,1.609437912
mueller,1.609437912
multi,1.609437912
munster,1.609437912
murdered,1.609437912
mush,1.609437912
nack,1.609437912
nathaniel's,1.609437912
necklaces,1.609437912
needn't,1.609437912
neresh,1.609437912
newest,1.609437912
newtownabbey,1.609437912
ni,1.609437912
nibbles,1.609437912
nicolas,1.609437912
nilfisk,1.609437912
ninny's,1.609437912
nn,1.609437912
noisey,1.609437912
nostrils,1.609437912
nowadays,1.609437912
nurse's,1.609437912
nursie,1.609437912
nutty,1.609437912
oar,1.609437912
objects,1.609437912
occasions,1.609437912
offered,1.609437912
ointment,1.609437912
ol,1.609437912
opera,1.609437912
optimistic,1.609437912
option,1.609437912
ore,1.609437912
orleans,1.609437912
oscar's,1.609437912
ot,1.609437912
ouside,1.609437912
owner,1.609437912
ox,1.609437912
oxygen,1.609437912
pablo,1.609437912
pac+man,1.609437912
packets,1.609437912
pals,1.609437912
panama,1.609437912
par,1.609437912
parcels,1.609437912
parmesan,1.609437912
pats,1.609437912
payday,1.609437912
pearls,1.609437912
peeled,1.609437912
peep+po,1.609437912
pension,1.609437912
pepe,1.609437912
periods,1.609437912
perri's,1.609437912
pest,1.609437912
pete's,1.609437912
phil's,1.609437912
photographer,1.609437912
pinching,1.609437912
ping,1.609437912
pinocchio,1.609437912
platforms,1.609437912
playful,1.609437912
poems,1.609437912
poles,1.609437912
poly,1.609437912
posted,1.609437912
posts,1.609437912
powers,1.609437912
prepare,1.609437912
pretended,1.609437912
prints,1.609437912
pro,1.609437912
projects,1.609437912
pronounce,1.609437912
protected,1.609437912
pss,1.609437912
puck,1.609437912
quare,1.609437912
quarrel,1.609437912
quiche,1.609437912
rabber,1.609437912
racquets,1.609437912
railway,1.609437912
rattles,1.609437912
really+...,1.609437912
reasonable,1.609437912
recall,1.609437912
reds,1.609437912
reduction,1.609437912
regardless,1.609437912
reggie,1.609437912
reindeers,1.609437912
relative,1.609437912
relatively,1.609437912
relaxed,1.609437912
renida,1.609437912
request,1.609437912
reverend,1.609437912
revolting,1.609437912
rewind,1.609437912
riight,1.609437912
ringo,1.609437912
rinsed,1.609437912
rita's,1.609437912
ritual,1.609437912
rodeo,1.609437912
roger,1.609437912
role,1.609437912
ross',1.609437912
rows,1.609437912
rubbed,1.609437912
rum,1.609437912
rung,1.609437912
runned,1.609437912
s'pose,1.609437912
s'posed,1.609437912
sales,1.609437912
salisbury,1.609437912
sample,1.609437912
sash,1.609437912
savers,1.609437912
scales,1.609437912
scarborough,1.609437912
scottish,1.609437912
scrapyard,1.609437912
scribbling,1.609437912
se_ding,1.609437912
seasoned,1.609437912
seattle,1.609437912
seaweed,1.609437912
see+...,1.609437912
see+saw,1.609437912
selection,1.609437912
selfish,1.609437912
senior,1.609437912
served,1.609437912
seventeenth,1.609437912
seymore,1.609437912
shades,1.609437912
shared,1.609437912
shawl,1.609437912
sheba,1.609437912
sheep's,1.609437912
sheer,1.609437912
shepherds,1.609437912
shield,1.609437912
shoe's,1.609437912
shouts,1.609437912
show's,1.609437912
shown,1.609437912
shredded,1.609437912
shrimp,1.609437912
shutters,1.609437912
siamese,1.609437912
sigh,1.609437912
sile,1.609437912
sinking,1.609437912
sinks,1.609437912
skeletor,1.609437912
skinned,1.609437912
skipping,1.609437912
skoobee,1.609437912
slided,1.609437912
sliver,1.609437912
slop,1.609437912
slots,1.609437912
slugger,1.609437912
slurping,1.609437912
smacking,1.609437912
smoochy,1.609437912
smurf's,1.609437912
snake+bite,1.609437912
sniff,1.609437912
snooka,1.609437912
snooker,1.609437912
snoopy's,1.609437912
snore,1.609437912
snowman's,1.609437912
snows,1.609437912
soak,1.609437912
soltz,1.609437912
sorcerer,1.609437912
sorting,1.609437912
sp,1.609437912
span,1.609437912
spanner,1.609437912
spelled,1.609437912
spices,1.609437912
spicy,1.609437912
spinner,1.609437912
splashed,1.609437912
sprayed,1.609437912
springtime,1.609437912
squashing,1.609437912
squirted,1.609437912
ssss,1.609437912
stan's,1.609437912
stencils,1.609437912
stepmother,1.609437912
stitch,1.609437912
storage,1.609437912
strain,1.609437912
stretcher,1.609437912
studio,1.609437912
sty,1.609437912
stye,1.609437912
sunburned,1.609437912
sunset,1.609437912
survive,1.609437912
suspicion,1.609437912
swans,1.609437912
sweaty,1.609437912
sween,1.609437912
sweeter,1.609437912
switches,1.609437912
swollen,1.609437912
swoop,1.609437912
symptoms,1.609437912
talent,1.609437912
tangles,1.609437912
tanks,1.609437912
tarzan,1.609437912
telephone's,1.609437912
temple,1.609437912
tens,1.609437912
tense,1.609437912
tents,1.609437912
terraine,1.609437912
terry's,1.609437912
tested,1.609437912
texaco,1.609437912
then+...,1.609437912
there+...,1.609437912
thigh,1.609437912
thighs,1.609437912
thomas',1.609437912
thorn,1.609437912
tilly's,1.609437912
timothy's,1.609437912
tiniest,1.609437912
tipper,1.609437912
tipping,1.609437912
tippity,1.609437912
toad,1.609437912
toothache,1.609437912
tornado,1.609437912
tortured,1.609437912
tovar,1.609437912
toyed,1.609437912
tr,1.609437912
trainers,1.609437912
trampoline,1.609437912
transmission,1.609437912
transportation,1.609437912
travel,1.609437912
tree's,1.609437912
treetrunk,1.609437912
tristan,1.609437912
troll,1.609437912
tron,1.609437912
tuesdays,1.609437912
tummy's,1.609437912
tuner,1.609437912
tunes,1.609437912
turally,1.609437912
turkeys,1.609437912
tusks,1.609437912
tweety,1.609437912
twenties,1.609437912
twentieth,1.609437912
twit,1.609437912
uhoh,1.609437912
ulcer,1.609437912
ulster,1.609437912
umhm,1.609437912
unbuckle,1.609437912
unbuttoned,1.609437912
underdog,1.609437912
undershirt,1.609437912
undressed,1.609437912
upper,1.609437912
ursla,1.609437912
vanish,1.609437912
variety,1.609437912
vegas,1.609437912
veloceraptor,1.609437912
velvet,1.609437912
vervop,1.609437912
victoria,1.609437912
vince,1.609437912
visited,1.609437912
volvo,1.609437912
von's,1.609437912
wagons,1.609437912
wakens,1.609437912
wall's,1.609437912
wander,1.609437912
warming,1.609437912
weapon,1.609437912
wednesdays,1.609437912
wee+...,1.609437912
wei,1.609437912
weighing,1.609437912
wh,1.609437912
whatta,1.609437912
wheel's,1.609437912
when're,1.609437912
whites,1.609437912
willem's,1.609437912
windmills,1.609437912
winnie+the+pooh,1.609437912
wnat,1.609437912
wolves,1.609437912
womb,1.609437912
wompa,1.609437912
worker,1.609437912
wotsits,1.609437912
wrapper,1.609437912
writer,1.609437912
wth,1.609437912
wu,1.609437912
wwssht,1.609437912
xxx's,1.609437912
yat,1.609437912
yorkgate,1.609437912
